# Ssd1_targets_DeSeq2_30C.txt
# Analysis of Ssd1 enrichment at 30C, output from deseq2_Ssd1_CRAC_vs_RNAseq.Rmd
# This table is the result of biobroom::tidy applied to DeSeq2 results, then ordered by descending log2-fold change
# Edward.Wallace@ed.ac.uk, 5 Jan 2021
# 
gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted
YLR308W	23.20710327549096	10.856875064592806	1.9928494983300755	4.444327116530625	8.816737198674633e-6	7.352580676993091e-4
YKR041W	9165.589250856137	10.258639295616877	0.08796961539191778	93.88058886950233	0	0
YHR079C-A	68.08997012598303	9.196980562495929	0.7607800818056663	9.460001299474513	3.0793937909502097e-21	5.5945986480584695e-19
YNL066W	76121.79676156833	8.218860849526566	0.04035367413489899	154.10891282755145	0	0
YLR081W	373.8541841675879	8.066847800627265	0.3412961652069291	17.775903801757963	1.0863280827584389e-70	3.0700838649956545e-68
YLR013W	7.169081533235778	7.301272421171473	1.952257305142984	2.7154578483102187	0.006618420101280967	0.296934774268072
YBL043W	381.91640393005656	7.265302128073296	0.3092141085840931	17.02801386451407	5.0902765201425645e-65	1.3628545609455383e-62
YJL116C	1294.636292133164	6.979704493408594	0.13519762423329507	36.83278106141634	5.5177872243051886e-297	4.009854801434356e-294
YPL021W	0.016449958716351958	6.692269787037845	4.9646222932886115	0.945141344061774	0.34458672031506593	1
YPL121C	10.901096056988058	6.567223175543008	2.5554208531962654	1.7872684923230644	0.07389410388199798	1
YNR072W	34.380804367003364	6.466258134616953	0.9021592605979256	4.9506315898778706	7.397301972458841e-7	6.841831842526931e-5
YIL123W	33658.75315495174	6.435642180443219	0.1386213466471035	31.998262083943636	1.152836462728118e-224	6.51608787321993e-222
YBR301W	43.67301377745117	6.3873910010113955	2.2080257865238604	1.987019820053168	0.046920200491958046	1
YDR525W-A	721.1136626607681	6.115535867534554	0.5292047815067693	7.776830465924107	7.436415686782786e-15	1.0596291947059556e-12
YML054C	676.2098636636225	6.0180743867483955	0.21414401017926135	18.763421789779873	1.503983810170652e-78	5.100510428225404e-76
YGR041W	4519.731445055335	5.930622099874668	0.3031839182389661	12.964480842867783	1.9454307521099933e-38	4.3027853199928417e-36
YIR013C	49.10391247966698	5.831710545706572	0.6850518300159131	5.593314808921194	2.227748257649723e-8	2.1382179974838003e-6
