# Ssd1_enrichment_DeSeq2_30C.txt
# Analysis of Ssd1 enrichment at 30C, output from deseq2_Ssd1_CRAC_vs_RNAseq.Rmd
# This table is the result of biobroom::tidy applied to DeSeq2 results, then ordered by descending log2-fold change
# Edward.Wallace@ed.ac.uk, 6 Feb 2021
# 
gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted
YLR308W	23.20710327549096	10.856875064592806	1.9928494983300755	4.946121156089537	7.570684999293001e-7	3.301773297966414e-5
YKR041W	9165.589250856137	10.258639295616877	0.08796961539191778	105.24815022059897	0	0
YHR079C-A	68.08997012598303	9.196980562495929	0.7607800818056663	10.774441600838028	4.5453166983633885e-27	5.026527400994469e-25
YNL066W	76121.79676156833	8.218860849526566	0.04035367413489899	178.88980382293104	0	0
YLR081W	373.8541841675879	8.066847800627265	0.3412961652069291	20.705910353087646	3.063911982409256e-95	7.421962025959945e-93
YLR013W	7.169081533235778	7.301272421171473	1.952257305142984	3.2276854104075006	0.0012479613624070038	0.027482162123655535
YBL043W	381.91640393005656	7.265302128073296	0.3092141085840931	20.262018951083533	2.7831318923653483e-91	6.43535997111933e-89
YJL116C	1294.636292133164	6.979704493408594	0.13519762423329507	44.22936074002382	0	0
YPL021W	0.016449958716351958	6.692269787037845	4.9646222932886115	1.1465665363370943	0.25156081342937164	1
YPL121C	10.901096056988058	6.567223175543008	2.5554208531962654	2.1785934667394002	0.029361881956901613	0.2523038741803353
YNR072W	34.380804367003364	6.466258134616953	0.9021592605979256	6.059083327475984	1.3689946443231381e-9	7.73786195074645e-8
YIL123W	33658.75315495174	6.435642180443219	0.1386213466471035	39.21215824198457	0	0
YBR301W	43.67301377745117	6.3873910010113955	2.2080257865238604	2.4399130815826537	0.014690796102462385	0.15601686800255982
YDR525W-A	721.1136626607681	6.115535867534554	0.5292047815067693	9.666458139265922	4.186154397446599e-22	3.871812258147427e-20
YML054C	676.2098636636225	6.0180743867483955	0.21414401017926135	23.433176499065898	1.962381458367551e-121	5.254018146692491e-119
YGR041W	4519.731445055335	5.930622099874668	0.3031839182389661	16.26280882084388	1.812354811853177e-59	3.2926603313918254e-57
YIR013C	49.10391247966698	5.831710545706572	0.6850518300159131	7.053058373107821	1.750273800657778e-12	1.1129553529932645e-10
YHL046C	29.231663287326782	5.671101341352267	0.8990196315587353	5.195772347321752	2.0387162420991883e-7	9.602731040332011e-6
YLR162W	0.032899917432703915	5.638142245754157	4.875148818595969	0.9513847511817969	0.3414090982903271	1
YIL042C	1117.3011526386265	5.5070977698674834	0.12519093195207803	36.001791021036254	7.84250236791029e-284	3.324567462129971e-281
YOR247W	32476.98199319478	5.4325133733552065	0.1786074494775227	24.817068864269444	5.866035218703343e-136	1.7553247739731708e-133
YLR154W-C	22.071050882704803	5.413945292860432	2.2588611785607253	1.954057794588713	0.050694382647453275	0.36067457975887385
YHR143W	23656.2148181695	5.407238833660416	0.06893291577604681	63.93518660923767	0	0
YNR002C	102.45460864655622	5.406706618264657	0.5366077052774174	8.212156804543948	2.1725030543208717e-16	1.7268004745828554e-14
YDL245C	0.03807104818851676	5.401473828660971	4.8616148419817415	0.9053522279578192	0.3652788155467923	1
YDR522C	5.504366610562212	5.374660681605108	2.0983701310429796	2.0847898170523016	0.03708838345148811	0.2976558481344723
YBR040W	87.94995526429162	5.374341990229881	0.4433023554705337	9.867626319257496	5.750938131628306e-23	5.6259658222294604e-21
YGL096W	480.5911407967665	5.258476522890782	0.8610772774854486	4.945521887799143	7.594013679222931e-7	3.301773297966414e-5
YCL069W	3.679952528701409	5.159262484520406	1.894049449041856	2.195962986406957	0.028094592766861375	0.2443028947094424
YKR042W	50261.36724371313	5.126169417640267	0.04130941084197288	99.88448960031712	0	0
YDR441C	727.3008899410449	5.091426848051599	0.19292669655613748	21.20715754266327	8.202200068317868e-100	2.0862295873766496e-97
YLR307W	38.60748941015854	5.07537990438248	1.030345327610743	3.9553534093592053	7.642159617688604e-5	0.0025917110650121285
