# Ssd1_enrichment_DeSeq2_42C.txt
# Analysis of Ssd1 enrichment at 42C, output from deseq2_Ssd1_CRAC_vs_RNAseq.Rmd
# This table is the result of biobroom::tidy applied to DeSeq2 results, then ordered by descending log2-fold change
# Edward.Wallace@ed.ac.uk, 6 Feb 2021
# 
gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted
YKR041W	7701.946510927966	10.781606573046954	0.5378018121379244	18.18812497890648	6.409563078571762e-74	3.9178454317769896e-71
YLR154W-C	594.3137769940508	8.780861571849623	0.6624232661808532	11.746057194985829	7.399134898273454e-32	1.5731204196763994e-29
YLR303W	1.714458166662384	8.086955122336828	4.970082578184342	1.4259230125157834	0.15389056595924538	NA
YBR040W	118.79297914370765	8.010982264678116	0.5409156834732263	12.961321845320722	2.0272375833373422e-38	5.507328768066447e-36
YFL010W-A	37.92325420552185	7.65526775585935	2.420518018431577	2.7495220879090017	0.005968224030886234	0.1053596227835151
YBL043W	342.5966986186222	6.990091608701946	0.4063330259578891	14.741828072135927	3.472560236728924e-49	1.1320546371736292e-46
YNL066W	10227.448935915854	6.762370413956248	0.1997085317192378	28.853902055908822	4.526757752911379e-183	2.2135845411736644e-179
YDR449C	943.4407142607159	6.670108671362866	0.2815827849305218	20.13656009816764	3.5301927300456433e-90	3.452528489984639e-87
YJL116C	1750.755980038987	6.649657868069478	0.31202716080483006	18.10630155880335	2.8421334049413774e-73	1.5442258166848153e-70
YLR308W	19.06605847944804	6.585996701714095	1.9662965643199901	2.8408719229217163	0.004499037722470948	0.08527245915846099
YIL123W	7625.447416800464	6.228353175670449	0.22040505175349454	23.721566879138255	2.160281786458273e-124	5.2818889678904774e-121
YBR301W	24.382447831947598	5.90737900475508	1.1338360936936962	4.3281202918565755	1.5038733022749652e-5	7.209745537377039e-4
YLR081W	326.7953027626647	5.728842894517463	0.527363098856249	8.96695825850051	3.0481557077413373e-19	3.9224951081197733e-17
YOR298W	91.87960633250171	5.712968998124743	0.8206726662921143	5.742812197484819	9.31169828015447e-9	6.413268252106388e-7
YKR042W	49907.28960353903	5.423121626852404	0.3046134828088961	14.520439430539968	8.993187193823697e-48	2.7485428361123673e-45
YOR247W	7351.232803815035	5.350804590708691	0.5537912459654039	7.856398277159643	3.953366464321647e-15	4.113183406496352e-13
